"","Sample1","Sample2","Sample3","Sample4","Sample5","Sample6","Sample7","Sample8","Sample9"
"cg25552492",0.204291689442471,0.697160124080256,0.919165533734486,0.17691277526319,0.520119388587773,0.167735994560644,0.508613682584837,0.139481194317341,0.689644009573385
"cg25683012",0.578026918228716,0.286842823494226,0.591515506850556,0.0587513251230121,0.592643441399559,0.267657364951447,0.307789717335254,0.796807663049549,0.398918165359646
"cg25771195",0.972787837730721,0.637266812147573,0.838621351402253,0.00141147198155522,0.715447150869295,0.210942827863619,0.224680543877184,0.18692455929704,0.0200693039223552
"cg25781123",0.866353095974773,0.839645810890943,0.623647683300078,0.377573614241555,0.495399014558643,0.647485160036013,0.795270245056599,0.911265335278586,0.0971322401892394
"cg26003813",0.525403286330402,0.836823243880644,0.878244338557124,0.811811381950974,0.970312043093145,0.225560714257881,0.812135060317814,0.0904835041146725,0.409008499700576
"cg26005082",0.419389778515324,0.230498888297006,0.41530495067127,0.869429564336315,0.823496594326571,0.958380900323391,0.729191972408444,0.411032440140843,0.886126955039799
"cg26045434",0.0259137575048953,0.95593964564614,0.316265437984839,0.356879346072674,0.544029872631654,0.0274507955182344,0.741342226043344,0.989707250613719,0.872196135111153
"cg26297688",0.390749199315906,0.668875937582925,0.104699242394418,0.174240835243836,0.789818989112973,0.860636584227905,0.646696579642594,0.589341392042115,0.638671764638275
"cg26372517",0.112750371918082,0.156794873531908,0.0360810612328351,0.39005902595818,0.196402192115784,0.155320973368362,0.113592831185088,0.28341816435568,0.505792961455882
"cg26453588",0.687568605178967,0.765959530835971,0.382899114862084,0.551353852497414,0.127420143224299,0.0879562755580992,0.472105383407325,0.69518463476561,0.434913122095168
"cg26620959",0.904353001154959,0.479719375493005,0.196753826923668,0.216943754116073,0.792556852800772,0.218004274182022,0.0536948719527572,0.787552546011284,0.589558955980465
"cg26842024",0.581792524782941,0.30000836472027,0.279531835811213,0.345800923649222,0.316033915616572,0.406736326171085,0.105990122072399,0.68116328236647,0.46306089241989
"cg26845300",0.661225866992027,0.17055647727102,0.40754063706845,0.671573566040024,0.0340773097705096,0.257065060315654,0.913070043781772,0.556864483049139,0.752984129590914
"cg27092035",0.781301656039432,0.496378552168608,0.552765490254387,0.676474976353347,0.904240632429719,0.300270385108888,0.0887615741230547,0.563029454788193,0.309889235068113
"cg27169020",0.00813281489536166,0.901260429527611,0.0862886048853397,0.502051146700978,0.624222817597911,0.0391509779728949,0.820152063388377,0.160528229549527,0.418183126486838
"cg27319898",0.544349726988003,0.0866445479914546,0.00344588002189994,0.163991652429104,0.422626084182411,0.0942799826152623,0.42251412756741,0.53044978925027,0.927019733702764
"cg27377450",0.388813967816532,0.0251474385149777,0.473096163477749,0.523059625644237,0.348122878698632,0.435213729506359,0.924636374227703,0.974655088968575,0.337140139192343
"cg27413543",0.189721279777586,0.0374855464324355,0.15585124050267,0.292922230903059,0.242890581255779,0.698127242969349,0.979653189424425,0.637295886874199,0.169615162070841
"cg27494383",0.425515748327598,0.547709393547848,0.00140280509367585,0.350318831857294,0.940641868161038,0.830807910999283,0.350695151602849,0.62734624533914,0.140988123603165
"cg00091693",0.202282356098294,0.283548891078681,0.670785989845172,0.763249878771603,0.601804765872657,0.700281806057319,0.974611696787179,0.385924685047939,0.225468387128785
"cg00168942",0.115128775825724,0.0347564229741693,0.788827596232295,0.170822971267626,0.0943649054970592,0.837029946735129,0.289706530515105,0.927369308425114,0.171565485885367
"cg00431549",0.719410668127239,0.370727543951944,0.770119995577261,0.490653836866841,0.503217832650989,0.853462056489661,0.792126788524911,0.784234147286043,0.349986585788429
"cg00436603",0.784218156477436,0.598678346490487,0.6198282497935,0.313403212698177,0.0836667292751372,0.276840801583603,0.0659719565883279,0.186310590943322,0.880391874350607
"cg01027805",0.696009896462783,0.743089765077457,0.455073564546183,0.603106275433674,0.937473105499521,0.984578755684197,0.968671582639217,0.0382906794548035,0.538877538638189
"cg01234063",0.627673102309927,0.265576145146042,0.512562203686684,0.466017933562398,0.702528798719868,0.973367699189112,0.53454894409515,0.0892011276446283,0.689929165877402
"cg01262913",0.779174762777984,0.643732397118583,0.0620803874917328,0.435608998639509,0.127584808738902,0.873636402189732,0.599037135019898,0.573277330724522,0.388271691277623
"cg01407797",0.563693454721943,0.0890670358203351,0.0908831481356174,0.253795206779614,0.940908178454265,0.172242977423593,0.170673391316086,0.422657028073445,0.503795383032411
"cg01459453",0.867657626280561,0.623274717247114,0.966728715458885,0.913605626439676,0.109164521330968,0.291014868067577,0.629003464244306,0.283951416611671,0.650857850909233
"cg01485645",0.184252380393445,0.545190780423582,0.302114241756499,0.682172247674316,0.174006844637915,0.745948306284845,0.822303970577195,0.874697628663853,0.513182804686949
"cg01511567",0.131055183708668,0.964406911050901,0.527800459414721,0.0812637514900416,0.732928809244186,0.194856305373833,0.75670329015702,0.635158130666241,0.956218004226685
"cg01560871",0.84731582319364,0.382952559040859,0.485434873960912,0.991183276986703,0.57768327742815,0.389261656673625,0.0860025973524898,0.5648948403541,0.372411406366155
"cg01570885",0.0108300433494151,0.663795037893578,0.492795874364674,0.141074294922873,0.674013576935977,0.20017077261582,0.413300263229758,0.819649528712034,0.429891678504646
"cg01820374",0.759011310525239,0.19041267526336,0.746465452248231,0.557328153867275,0.485191165236756,0.634406584547833,0.812166157178581,0.405181713635102,0.57884203386493
"cg02047577",0.262612072750926,0.712522454326972,0.645438498351723,0.334920244291425,0.0814973420929164,0.557531380327418,0.559392100432888,0.453224418219179,0.533691270276904
"cg02071305",0.988777392543852,0.523126201471314,0.516018039314076,0.0364233234431595,0.63754112762399,0.675341389840469,0.0904847052879632,0.821232891874388,0.505347811849788
"cg02275294",0.00360069773159921,0.703358543105423,0.644112860551104,0.0683920932933688,0.435179666150361,0.471901813521981,0.165693956427276,0.397582849254832,0.918881849618629
"cg02335441",0.195690746884793,0.645433708326891,0.935486146947369,0.55447930842638,0.946764221880585,0.106161729432642,0.0120305886957794,0.0288914595730603,0.190656784921885
"cg03019000",0.156132512493059,0.0679831122979522,0.211960308719426,0.91847255313769,0.358412496512756,0.968832730548456,0.625870428746566,0.239091132069007,0.283813271205872
"cg03286783",0.416298793163151,0.867840409977362,0.67927779071033,0.0701489506755024,0.0625803146976978,0.196950037032366,0.291247586719692,0.827678043628111,0.866334397811443
"cg03330058",0.998028775211424,0.560653688618913,0.926271839300171,0.39608366554603,0.563328627962619,0.0733826973009855,0.888941949000582,0.391587802907452,0.90229796199128
"cg03578041",0.492205229820684,0.738209734670818,0.475481117842719,0.613494641147554,0.514772757189348,0.128743699286133,0.253320031100884,0.249462945619598,0.470395792042837
"cg03682823",0.45677533140406,0.120467271655798,0.342899993760511,0.378543618833646,0.203980383463204,0.326565361581743,0.526779252104461,0.67944380058907,0.424849192379043
"cg03891319",0.835749498335645,0.79365780390799,0.278111699270085,0.0423679393716156,0.808932664338499,0.162057594629005,0.755359638249502,0.233052337542176,0.0562475610058755
"cg03947362",0.445856822421774,0.162025574129075,0.700256974902004,0.341830109246075,0.762418036116287,0.729534037178382,0.177447679219767,0.838376205647364,0.627210334641859
"cg04005032",0.0765228527598083,0.613961306400597,0.587570793461055,0.639550956897438,0.953780563082546,0.340670544654131,0.161375093040988,0.716154638910666,0.288050854112953
"cg04094160",0.737450107233599,0.617099247407168,0.14319976256229,0.326169662876055,0.649828875437379,0.279545234981924,0.0228999487590045,0.366669815266505,0.756916866172105
"cg04121983",0.99132398259826,0.507769035408273,0.556322537828237,0.830507757840678,0.327374807791784,0.33535006409511,0.276618846924976,0.497453436022624,0.485170737374574
"cg04268405",0.124684707261622,0.36929029901512,0.82210147776641,0.995648629963398,0.630445050774142,0.846326251048595,0.248494094470516,0.754557102918625,0.0700000580400229
"cg04431054",0.271968019893393,0.87176746269688,0.028088002698496,0.213156546233222,0.658262936165556,0.783648416632786,0.423025129362941,0.0370055341627449,0.535080273868516
"cg04452713",0.0618225280195475,0.377298113424331,0.483725304249674,0.988819491816685,0.348566624335945,0.0822898847982287,0.358942936407402,0.0313413827680051,0.754256058717147
"cg04474832",0.398883290821686,0.985902048181742,0.75513969338499,0.921719303587452,0.232356811175123,0.918286077212542,0.0309704521205276,0.0740990934427828,0.779271155595779
"cg04999691",0.538607024820521,0.17474980186671,0.785185244167224,0.629110699286684,0.305077559547499,0.90293960319832,0.306039447663352,0.588491684757173,0.897789332317188
"cg05442902",0.661813806509599,0.737840978195891,0.169245125493035,0.510346823371947,0.352078348165378,0.50079370313324,0.94129737932235,0.9043564053718,0.487465317826718
"cg05590257",0.0947848611976951,0.243405109737068,0.519578611012548,0.48083184263669,0.0407011541537941,0.434731134213507,0.751197551144287,0.626147110946476,0.51018327055499
"cg05847778",0.803381505655125,0.678843187633902,0.0750730847939849,0.612851713085547,0.927947599207982,0.00849933293648064,0.311240817187354,0.994193546241149,0.086749030277133
"cg05903609",0.229181070579216,0.494616236770526,0.90509390598163,0.678987271385267,0.65412929141894,0.0837278887629509,0.968459885567427,0.726787080755457,0.327780885389075
"cg06044899",0.351460525533184,0.38256245967932,0.314394001383334,0.124985217815265,0.562565956497565,0.385191764682531,0.984341016039252,0.750368566019461,0.559577123261988
"cg06117855",0.977027613669634,0.782783739734441,0.606448771199211,0.708392087835819,0.0491298132110387,0.213711827760562,0.222517932765186,0.139047926757485,0.273989042034373
"cg06513075",0.0430067447014153,0.23705435032025,0.414546557469293,0.188843357842416,0.167962721316144,0.830782077973709,0.898280212190002,0.988690840778872,0.0874336406122893
"cg06688848",0.486690601333976,0.927597863832489,0.895313450600952,0.2997246615123,0.382475688587874,0.890876864083111,0.283173312898725,0.442392149474472,0.718966591870412
"cg06836772",0.818690674612299,0.540138647193089,0.811589213088155,0.789838937111199,0.140956461895257,0.744084857404232,0.292542677139863,0.690576284425333,0.812028848333284
"cg06926735",0.619788554729894,0.95568949286826,0.0104927159845829,0.258127496577799,0.739257226232439,0.947971364250407,0.967832615831867,0.950402449117973,0.864116742042825
"cg07158339",0.984769036062062,0.964782959083095,0.984862095909193,0.0743629136122763,0.218253845814615,0.2549901783932,0.192873044637963,0.69849006109871,0.019372851587832
"cg07388493",0.877161087468266,0.264856279361993,0.330329177435488,0.956248455913737,0.561682607978582,0.484922939212993,0.902565534692258,0.387304164702073,0.608988443156704
"cg07408456",0.766297258203849,0.56148054334335,0.907962840050459,0.87407431518659,0.932124180486426,0.952360492199659,0.389812261098996,0.655701043549925,0.617014138260856
"cg07498421",0.394517221022397,0.340210938826203,0.929500982398167,0.45415933476761,0.621547668473795,0.442812016000971,0.508568968856707,0.0855516917072237,0.72813905775547
"cg07663789",0.999591615283862,0.214237159350887,0.474683407694101,0.787631400628015,0.50337620661594,0.305905344430357,0.742038225755095,0.052815864328295,0.719393299426883
"cg07730301",0.806126995012164,0.0471816454082727,0.447221894748509,0.647023062920198,0.589438758092001,0.415763251716271,0.561814654385671,0.18433414096944,0.694880020339042
"cg07770222",0.44122826680541,0.190477249678224,0.432829826371744,0.908473248360679,0.732692531310022,0.267856014426798,0.631502095144242,0.967508753295988,0.662323170108721
"cg07849904",0.0641553904861212,0.827768783550709,0.794029023731127,0.844377892790362,0.244106636848301,0.266844698460773,0.0121471949387342,0.600938303861767,0.320932159898803
"cg08186124",0.500068314373493,0.00711049675010145,0.117004896514118,0.507701378548518,0.665294252801687,0.0390446921810508,0.922547832131386,0.529278084402904,0.380565596744418
"cg08331960",0.309726489009336,0.217127740150318,0.826535884058103,0.926303202053532,0.827919725794345,0.673250977881253,0.601326098665595,0.782247630879283,0.652722953585908
"cg09133026",0.347281378693879,0.355531837558374,0.564769114367664,0.751655645668507,0.444570404710248,0.290380574762821,0.52354020671919,0.7483161019627,0.570979068055749
"cg09441152",0.410313242347911,0.922487974399701,0.26504357974045,0.682768519036472,0.579849391011521,0.154422621708363,0.383354916470125,0.414271655958146,0.0781246679835021
"cg09646392",0.640196814434603,0.062453942373395,0.316805798560381,0.750873553799465,0.353408040478826,0.208006669767201,0.231431871419773,0.648700646590441,0.159730492392555
"cg09722397",0.576449197949842,0.0881870877929032,0.0849001526366919,0.191616408294067,0.117744766641408,0.0784683036617935,0.193352527217939,0.371260569430888,0.278113373089582
"cg09722555",0.108171635773033,0.188670328818262,0.830897772684693,0.561284697847441,0.520142681896687,0.651970632141456,0.0872847808059305,0.983464682241902,0.768157208571211
"cg09809672",0.819220814621076,0.806688506854698,0.653786224778742,0.0266824825666845,0.734559782780707,0.0662027508951724,0.86575910425745,0.0931710309814662,0.70720957336016
"cg10045881",0.147900148062035,0.827607592334971,0.951107268687338,0.349657111801207,0.421392580959946,0.13838122994639,0.0854528734926134,0.76057206117548,0.936557411216199
"cg10266490",0.671029483433813,0.4282448629383,0.764624901581556,0.230247395578772,0.571448853937909,0.919938297010958,0.178702565841377,0.0768141648732126,0.500114005524665
"cg10345936",0.042086485773325,0.0687434549909085,0.922992745181546,0.402993100928143,0.185357739217579,0.0210137730464339,0.834806465543807,0.416263320017606,0.97611897578463
"cg10865119",0.780553943477571,0.782213751459494,0.282238403800875,0.602532401448116,0.229895026888698,0.166079896967858,0.501487928209826,0.313819049159065,0.837666106643155
"cg10940099",0.882188692223281,0.0914979299996048,0.946335644228384,0.622605845099315,0.736931489547715,0.728915946092457,0.0690602099057287,0.252002935158089,0.574199161259457
